country_name,country_code,eu_member,year,generation_twh,net_import_twh,demand_twh,demand_mwh_per_capita
Slovenia,SVN,1,2019,15.89,-0.32,15.57,7.49
Slovenia,SVN,1,2020,16.91,-2,14.91,7.172
Slovenia,SVN,1,2021,15.56,-0.28,15.28,7.35
Spain,ESP,1,1990,151.21,-0.42,150.79,3.846
Spain,ESP,1,1991,154.75,-0.68,154.07,3.92
Spain,ESP,1,1992,156.69,0.64,157.33,3.992
Spain,ESP,1,1993,155.46,1.27,156.73,3.964
Spain,ESP,1,1994,160.9,1.86,162.76,4.104
Spain,ESP,1,1995,165.6,4.49,170.09,4.275
Spain,ESP,1,1996,173.37,1.06,174.43,4.371
Spain,ESP,1,1997,189.14,-3.07,186.07,4.648
Spain,ESP,1,1998,193.39,3.4,196.79,4.895
Spain,ESP,1,1999,205.63,5.72,211.35,5.224
Spain,ESP,1,2000,220.92,4.44,225.36,5.52
Spain,ESP,1,2001,233.07,3.45,236.52,5.724
Spain,ESP,1,2002,239.91,5.33,245.24,5.85
Spain,ESP,1,2003,257.3,1.26,258.56,6.07
Spain,ESP,1,2004,273.65,-3.03,270.62,6.249
Spain,ESP,1,2005,284.46,-1.34,283.12,6.432
Spain,ESP,1,2006,295.26,-3.28,291.98,6.528
Spain,ESP,1,2007,301.53,-5.75,295.78,6.511
Spain,ESP,1,2008,310.67,-11.04,299.63,6.504
Spain,ESP,1,2009,291.53,-8.1,283.43,6.084
Spain,ESP,1,2010,298.15,-8.33,289.82,6.175
Spain,ESP,1,2011,291.37,-6.09,285.28,6.059
Spain,ESP,1,2012,293.77,-11.2,282.57,6.004
Spain,ESP,1,2013,281.47,-6.75,274.72,5.854
Spain,ESP,1,2014,274.94,-3.41,271.53,5.805
Spain,ESP,1,2015,277.48,-0.13,277.35,5.943
Spain,ESP,1,2016,271.19,7.67,278.86,5.98
Spain,ESP,1,2017,272.9,9.17,282.07,6.047
Spain,ESP,1,2018,271.88,11.1,282.98,6.06
Spain,ESP,1,2019,270.89,6.86,277.75,5.943
Spain,ESP,1,2020,263.75,3.28,267.03,5.711
Spain,ESP,1,2021,272.27,0.88,273.15,5.842
Sweden,SWE,1,1990,145.98,-1.77,144.21,16.832
Sweden,SWE,1,1991,146.97,-1.29,145.68,16.89
Sweden,SWE,1,1992,145.93,-2.16,143.77,16.551
Sweden,SWE,1,1993,145.26,-0.59,144.67,16.54
Sweden,SWE,1,1994,142.7,0.26,142.96,16.249
Sweden,SWE,1,1995,148.28,-1.68,146.6,16.59
Sweden,SWE,1,1996,140.61,6.14,146.75,16.565
Sweden,SWE,1,1997,149.21,-2.71,146.5,16.518
Sweden,SWE,1,1998,158.79,-10.7,148.09,16.694
Sweden,SWE,1,1999,154.84,-7.48,147.36,16.607
Sweden,SWE,1,2000,145.23,4.68,149.91,16.879
Sweden,SWE,1,2001,161.6,-7.29,154.31,17.342
Sweden,SWE,1,2002,146.7,5.36,152.06,17.046
Sweden,SWE,1,2003,135.39,12.83,148.22,16.558
Sweden,SWE,1,2004,151.69,-2.1,149.59,16.638
Sweden,SWE,1,2005,158.37,-7.39,150.98,16.704
Sweden,SWE,1,2006,143.28,6.04,149.32,16.416
Sweden,SWE,1,2007,148.82,1.32,150.14,16.386
Sweden,SWE,1,2008,149.9,-1.96,147.94,16.017
Sweden,SWE,1,2009,136.6,4.69,141.29,15.171
Sweden,SWE,1,2010,148.45,2.08,150.53,16.031
Sweden,SWE,1,2011,150.28,-7.23,143.05,15.111
Sweden,SWE,1,2012,166.43,-19.57,146.86,15.39
Sweden,SWE,1,2013,153.03,-10,143.03,14.871
Sweden,SWE,1,2014,153.55,-15.62,137.93,14.231
Sweden,SWE,1,2015,162,-22.6,139.4,14.276
Sweden,SWE,1,2016,155.89,-11.73,144.16,14.656
Sweden,SWE,1,2017,164.23,-18.99,145.24,14.663
Sweden,SWE,1,2018,163.36,-17.22,146.14,14.656
Sweden,SWE,1,2019,168.42,-26.16,142.26,14.174
Sweden,SWE,1,2020,164.2,-25,139.2,13.783
Sweden,SWE,1,2021,173.11,-25.66,147.45,14.6
Turkey,TUR,0,1990,57.54,-0.73,56.81,1.054
Turkey,TUR,0,1991,60.24,0.25,60.49,1.103
Turkey,TUR,0,1992,67.35,-0.13,67.22,1.206
Turkey,TUR,0,1993,73.81,-0.38,73.43,1.296
Turkey,TUR,0,1994,78.33,-0.54,77.79,1.351
Turkey,TUR,0,1995,86.25,-0.7,85.55,1.463
Turkey,TUR,0,1996,94.86,-0.07,94.79,1.595
Turkey,TUR,0,1997,103.3,2.22,105.52,1.748
Turkey,TUR,0,1998,111.03,3,114.03,1.859
Turkey,TUR,0,1999,116.44,2.04,118.48,1.902
Turkey,TUR,0,2000,124.33,3.35,127.68,2.019
Turkey,TUR,0,2001,122.19,4.15,126.34,1.968
Turkey,TUR,0,2002,128.42,3.15,131.57,2.02
Turkey,TUR,0,2003,139.52,0.57,140.09,2.12
Turkey,TUR,0,2004,149.74,-0.68,149.06,2.224
Turkey,TUR,0,2005,161.55,-1.16,160.39,2.362
Turkey,TUR,0,2006,176.17,-1.66,174.51,2.538
Turkey,TUR,0,2007,191.41,-1.56,189.85,2.728
Turkey,TUR,0,2008,198.31,-0.33,197.98,2.811
Turkey,TUR,0,2009,194.73,-0.73,194,2.72
Turkey,TUR,0,2010,211.06,-0.77,210.29,2.907
Turkey,TUR,0,2011,229.28,0.91,230.19,3.134
Turkey,TUR,0,2012,239.38,2.87,242.25,3.245
Turkey,TUR,0,2013,239.87,6.2,246.07,3.241
Turkey,TUR,0,2014,251.62,5.26,256.88,3.326
Turkey,TUR,0,2015,261.29,3.94,265.23,3.377
Turkey,TUR,0,2016,273.69,4.88,278.57,3.49
Turkey,TUR,0,2017,296.43,-0.58,295.85,3.647
Turkey,TUR,0,2018,303.86,-0.63,303.23,3.683
Turkey,TUR,0,2019,302.79,-0.58,302.21,3.622
Turkey,TUR,0,2020,304.63,-0.6,304.03,3.605
Turkey,TUR,0,2021,330.49,-1.85,328.64,3.897
Ukraine,UKR,0,1990,298.62,-28.47,270.15,5.249
Ukraine,UKR,0,1991,278.47,-14.81,263.66,5.123
Ukraine,UKR,0,1992,252.32,-5.09,247.23,4.808
Ukraine,UKR,0,1993,229.71,-1.54,228.17,4.446
Ukraine,UKR,0,1994,202.73,-1.04,201.69,3.943
Ukraine,UKR,0,1995,193.82,-2.95,190.87,3.75
Ukraine,UKR,0,1996,182.8,-2.02,180.78,3.574
Ukraine,UKR,0,1997,177.82,-0.15,177.67,3.54
Ukraine,UKR,0,1998,172.65,-0.67,171.98,3.457
Ukraine,UKR,0,1999,171.94,-3.44,168.5,3.419
Ukraine,UKR,0,2000,171.27,-3.85,167.42,3.428
Ukraine,UKR,0,2001,172.81,-3.06,169.75,3.507
Ukraine,UKR,0,2002,173.57,-3.12,170.45,3.553
Ukraine,UKR,0,2003,180.2,-4.94,175.26,3.683
Ukraine,UKR,0,2004,182.02,-5.33,176.69,3.742
Ukraine,UKR,0,2005,185.91,-8.35,177.56,3.787
Ukraine,UKR,0,2006,193.23,-10.44,182.79,3.922
Ukraine,UKR,0,2007,196.14,-9.17,186.97,4.032
Ukraine,UKR,0,2008,192.58,-6.73,185.85,4.026
Ukraine,UKR,0,2009,173.62,-4.27,169.35,3.684
Ukraine,UKR,0,2010,188.82,-4.06,184.76,4.035
Ukraine,UKR,0,2011,194.95,-6.29,188.66,4.135
Ukraine,UKR,0,2012,198.36,-11.47,186.89,4.112
Ukraine,UKR,0,2013,193.71,-9.89,183.82,4.059
Ukraine,UKR,0,2014,181.98,-8.43,173.55,3.847
Ukraine,UKR,0,2015,161.64,-1.35,160.29,3.568
Ukraine,UKR,0,2016,162.86,-3.75,159.11,3.558
Ukraine,UKR,0,2017,154.42,-5.18,149.24,3.355
Ukraine,UKR,0,2018,158.23,-6.07,152.16,3.439
Ukraine,UKR,0,2019,152.66,-4.04,148.62,3.378
United Kingdom,GBR,0,1990,317.76,11.94,329.7,5.771
United Kingdom,GBR,0,1991,321.34,16.41,337.75,5.895
United Kingdom,GBR,0,1992,319.34,16.69,336.03,5.849
United Kingdom,GBR,0,1993,321.67,16.72,338.39,5.875
United Kingdom,GBR,0,1994,325.02,16.89,341.91,5.919
United Kingdom,GBR,0,1995,332.48,16.31,348.79,6.021
United Kingdom,GBR,0,1996,349.32,16.75,366.07,6.299
United Kingdom,GBR,0,1997,349.19,16.57,365.76,6.273
United Kingdom,GBR,0,1998,361.08,12.71,373.79,6.388
United Kingdom,GBR,0,1999,365.25,14.24,379.49,6.463
United Kingdom,GBR,0,2000,374.38,14.17,388.55,6.594
United Kingdom,GBR,0,2001,382.37,10.4,392.77,6.643
United Kingdom,GBR,0,2002,384.6,8.41,393.01,6.625
United Kingdom,GBR,0,2003,395.46,2.16,397.62,6.676
United Kingdom,GBR,0,2004,391.29,7.49,398.78,6.66
United Kingdom,GBR,0,2005,395.42,8.32,403.74,6.697
United Kingdom,GBR,0,2006,393.44,7.52,400.96,6.592
United Kingdom,GBR,0,2007,392.98,5.21,398.19,6.479
United Kingdom,GBR,0,2008,384.84,11.02,395.86,6.37
United Kingdom,GBR,0,2009,373.08,2.86,375.94,5.984
United Kingdom,GBR,0,2010,378.91,2.66,381.57,6.013
United Kingdom,GBR,0,2011,365.06,6.22,371.28,5.799
United Kingdom,GBR,0,2012,360.89,11.86,372.75,5.777
United Kingdom,GBR,0,2013,355.38,14.43,369.81,5.691
United Kingdom,GBR,0,2014,335.21,20.52,355.73,5.437
United Kingdom,GBR,0,2015,335.34,21.11,356.45,5.412
United Kingdom,GBR,0,2016,336.28,17.75,354.03,5.34
United Kingdom,GBR,0,2017,335.1,14.76,349.86,5.243
United Kingdom,GBR,0,2018,330.5,19.11,349.61,5.207
United Kingdom,GBR,0,2019,321.65,21.17,342.82,5.077
United Kingdom,GBR,0,2020,307.46,17.56,325.02,4.788
United Kingdom,GBR,0,2021,305.5,24.12,329.62,4.855
